"artist_name","artist_id","album_id","album_type","album_release_date","album_release_year","album_release_date_precision","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","track_id","analysis_url","time_signature","disc_number","duration_ms","explicit","track_href","is_local","track_name","track_preview_url","track_number","type","track_uri","external_urls.spotify","album_name","key_name","mode_name","key_mode"
"Miley Cyrus","5YGY8feqx7naU7z4HrwZM6","6uQvVhexeoA6k2cI4hhEDu","album","2013-10-04",2013,"day",0.486,0.41,5,-6.226,1,0.0346,0.42,0,0.106,0.324,119.794,"47LE7QFHcAQ1RIdcNlZ1Dm","https://api.spotify.com/v1/audio-analysis/47LE7QFHcAQ1RIdcNlZ1Dm",4,1,221533,FALSE,"https://api.spotify.com/v1/tracks/47LE7QFHcAQ1RIdcNlZ1Dm",FALSE,"Wrecking Ball","https://p.scdn.co/mp3-preview/23b425c4a0e829188eb5e37eadfe988f454a646f?cid=8101caddb7df4c9ca172f0d99bc2d009",6,"track","spotify:track:47LE7QFHcAQ1RIdcNlZ1Dm","https://open.spotify.com/track/47LE7QFHcAQ1RIdcNlZ1Dm","Bangerz (Deluxe Version)","F","major","F major"
"Miley Cyrus","5YGY8feqx7naU7z4HrwZM6","6uQvVhexeoA6k2cI4hhEDu","album","2013-10-04",2013,"day",0.79,0.55,6,-7.509,1,0.0852,0.0813,0,0.317,0.834,129.15,"212BQjhDF5RLlX8pl1ASK8","https://api.spotify.com/v1/audio-analysis/212BQjhDF5RLlX8pl1ASK8",4,1,219600,FALSE,"https://api.spotify.com/v1/tracks/212BQjhDF5RLlX8pl1ASK8",FALSE,"Love Money Party (feat. Big Sean)","https://p.scdn.co/mp3-preview/d9126e1abf636d858195186041342b2dff2aaf4a?cid=8101caddb7df4c9ca172f0d99bc2d009",7,"track","spotify:track:212BQjhDF5RLlX8pl1ASK8","https://open.spotify.com/track/212BQjhDF5RLlX8pl1ASK8","Bangerz (Deluxe Version)","F#","major","F# major"
"Miley Cyrus","5YGY8feqx7naU7z4HrwZM6","6uQvVhexeoA6k2cI4hhEDu","album","2013-10-04",2013,"day",0.841,0.628,5,-6.134,1,0.0692,0.0513,8.21e-06,0.0774,0.745,116.014,"4VbcufYe1wjPvMhKrkP9ji","https://api.spotify.com/v1/audio-analysis/4VbcufYe1wjPvMhKrkP9ji",4,1,264706,FALSE,"https://api.spotify.com/v1/tracks/4VbcufYe1wjPvMhKrkP9ji",FALSE,"#GETITRIGHT","https://p.scdn.co/mp3-preview/c864c9df92981395a5f3bd81c1176fb52e5dad62?cid=8101caddb7df4c9ca172f0d99bc2d009",8,"track","spotify:track:4VbcufYe1wjPvMhKrkP9ji","https://open.spotify.com/track/4VbcufYe1wjPvMhKrkP9ji","Bangerz (Deluxe Version)","F","major","F major"
"Miley Cyrus","5YGY8feqx7naU7z4HrwZM6","6uQvVhexeoA6k2cI4hhEDu","album","2013-10-04",2013,"day",0.586,0.696,1,-6.666,1,0.064,0.0461,1.26e-06,0.168,0.27,143.018,"1jHqlbC1dM553KvZAeqwXB","https://api.spotify.com/v1/audio-analysis/1jHqlbC1dM553KvZAeqwXB",4,1,255280,FALSE,"https://api.spotify.com/v1/tracks/1jHqlbC1dM553KvZAeqwXB",FALSE,"Drive","https://p.scdn.co/mp3-preview/672f22cc8896f22b70bbd20d97522b7221ca1cad?cid=8101caddb7df4c9ca172f0d99bc2d009",9,"track","spotify:track:1jHqlbC1dM553KvZAeqwXB","https://open.spotify.com/track/1jHqlbC1dM553KvZAeqwXB","Bangerz (Deluxe Version)","C#","major","C# major"
"Miley Cyrus","5YGY8feqx7naU7z4HrwZM6","6uQvVhexeoA6k2cI4hhEDu","album","2013-10-04",2013,"day",0.551,0.833,7,-3.395,1,0.0499,0.234,0,0.311,0.47,190.097,"0nS6vDB6ZXU1POjTdSUSET","https://api.spotify.com/v1/audio-analysis/0nS6vDB6ZXU1POjTdSUSET",3,1,229613,FALSE,"https://api.spotify.com/v1/tracks/0nS6vDB6ZXU1POjTdSUSET",FALSE,"FU (feat. French Montana)","https://p.scdn.co/mp3-preview/d94d5330fcc80529ce6f84adc90f6830122a0da1?cid=8101caddb7df4c9ca172f0d99bc2d009",10,"track","spotify:track:0nS6vDB6ZXU1POjTdSUSET","https://open.spotify.com/track/0nS6vDB6ZXU1POjTdSUSET","Bangerz (Deluxe Version)","G","major","G major"
"Miley Cyrus","5YGY8feqx7naU7z4HrwZM6","6uQvVhexeoA6k2cI4hhEDu","album","2013-10-04",2013,"day",0.763,0.563,6,-4.104,1,0.0334,0.332,0.000685,0.0899,0.347,132.013,"6qlDEOX0hZAUQj3mSJyB1d","https://api.spotify.com/v1/audio-analysis/6qlDEOX0hZAUQj3mSJyB1d",4,1,225600,FALSE,"https://api.spotify.com/v1/tracks/6qlDEOX0hZAUQj3mSJyB1d",FALSE,"Do My Thang","https://p.scdn.co/mp3-preview/b2dd5004a96b00136a008289893758fcefe123d0?cid=8101caddb7df4c9ca172f0d99bc2d009",11,"track","spotify:track:6qlDEOX0hZAUQj3mSJyB1d","https://open.spotify.com/track/6qlDEOX0hZAUQj3mSJyB1d","Bangerz (Deluxe Version)","F#","major","F# major"
"Miley Cyrus","5YGY8feqx7naU7z4HrwZM6","6uQvVhexeoA6k2cI4hhEDu","album","2013-10-04",2013,"day",0.715,0.815,8,-5.054,1,0.0494,0.0233,0,0.081,0.561,107.976,"1UlBpQHUwrwjkpq0Eu9PEE","https://api.spotify.com/v1/audio-analysis/1UlBpQHUwrwjkpq0Eu9PEE",4,1,213440,FALSE,"https://api.spotify.com/v1/tracks/1UlBpQHUwrwjkpq0Eu9PEE",FALSE,"Maybe You're Right","https://p.scdn.co/mp3-preview/c9ced61bc47fc707936364d62588bbf2df5028d3?cid=8101caddb7df4c9ca172f0d99bc2d009",12,"track","spotify:track:1UlBpQHUwrwjkpq0Eu9PEE","https://open.spotify.com/track/1UlBpQHUwrwjkpq0Eu9PEE","Bangerz (Deluxe Version)","G#","major","G# major"
"Miley Cyrus","5YGY8feqx7naU7z4HrwZM6","6uQvVhexeoA6k2cI4hhEDu","album","2013-10-04",2013,"day",0.665,0.77,9,-7.069,0,0.0884,0.0306,0,0.375,0.354,133.998,"6aGntrw4eXQGF2PfjhBEED","https://api.spotify.com/v1/audio-analysis/6aGntrw4eXQGF2PfjhBEED",4,1,288306,FALSE,"https://api.spotify.com/v1/tracks/6aGntrw4eXQGF2PfjhBEED",FALSE,"Someone Else","https://p.scdn.co/mp3-preview/c0906ff1103822d2dda1b3b6824df82d9dcd9bc3?cid=8101caddb7df4c9ca172f0d99bc2d009",13,"track","spotify:track:6aGntrw4eXQGF2PfjhBEED","https://open.spotify.com/track/6aGntrw4eXQGF2PfjhBEED","Bangerz (Deluxe Version)","A","minor","A minor"
"Miley Cyrus","5YGY8feqx7naU7z4HrwZM6","6uQvVhexeoA6k2cI4hhEDu","album","2013-10-04",2013,"day",0.739,0.52,3,-7.36,1,0.0306,0.617,0,0.123,0.453,111.942,"7wky7FRTbeNOTsOU290UJi","https://api.spotify.com/v1/audio-analysis/7wky7FRTbeNOTsOU290UJi",4,1,200320,FALSE,"https://api.spotify.com/v1/tracks/7wky7FRTbeNOTsOU290UJi",FALSE,"Rooting for My Baby","https://p.scdn.co/mp3-preview/92402f90a2666c1424d12acbbedec345116cf7ad?cid=8101caddb7df4c9ca172f0d99bc2d009",14,"track","spotify:track:7wky7FRTbeNOTsOU290UJi","https://open.spotify.com/track/7wky7FRTbeNOTsOU290UJi","Bangerz (Deluxe Version)","D#","major","D# major"
"Miley Cyrus","5YGY8feqx7naU7z4HrwZM6","6uQvVhexeoA6k2cI4hhEDu","album","2013-10-04",2013,"day",0.92,0.498,4,-6.784,0,0.0875,0.0219,3.15e-05,0.0643,0.802,121.965,"1ZnqGIzTWuFajaeu2LLwWC","https://api.spotify.com/v1/audio-analysis/1ZnqGIzTWuFajaeu2LLwWC",4,1,232333,FALSE,"https://api.spotify.com/v1/tracks/1ZnqGIzTWuFajaeu2LLwWC",FALSE,"On My Own","https://p.scdn.co/mp3-preview/785e5be4237d9e5040834c571639400de28c0e2c?cid=8101caddb7df4c9ca172f0d99bc2d009",15,"track","spotify:track:1ZnqGIzTWuFajaeu2LLwWC","https://open.spotify.com/track/1ZnqGIzTWuFajaeu2LLwWC","Bangerz (Deluxe Version)","E","minor","E minor"
"Miley Cyrus","5YGY8feqx7naU7z4HrwZM6","6uQvVhexeoA6k2cI4hhEDu","album","2013-10-04",2013,"day",0.561,0.76,0,-3.995,1,0.0518,0.0384,0,0.323,0.315,137.159,"09b8GQK0s7x7uYz9rZYsiL","https://api.spotify.com/v1/audio-analysis/09b8GQK0s7x7uYz9rZYsiL",4,1,202373,FALSE,"https://api.spotify.com/v1/tracks/09b8GQK0s7x7uYz9rZYsiL",FALSE,"Hands in the Air (feat. Ludacris)","https://p.scdn.co/mp3-preview/bb1e304ae38c1e27a466ee1cefa375f35c77f9a1?cid=8101caddb7df4c9ca172f0d99bc2d009",16,"track","spotify:track:09b8GQK0s7x7uYz9rZYsiL","https://open.spotify.com/track/09b8GQK0s7x7uYz9rZYsiL","Bangerz (Deluxe Version)","C","major","C major"
"Miley Cyrus","5YGY8feqx7naU7z4HrwZM6","6cfcdjtSR9ARnpnpwtEGaS","album","2015-08-30",2015,"day",0.6,0.611,6,-6.43,0,0.231,0.00296,0.000112,0.38,0.467,172.103,"2ibR1hb5ArUlwruwdVhYMu","https://api.spotify.com/v1/audio-analysis/2ibR1hb5ArUlwruwdVhYMu",4,1,218586,TRUE,"https://api.spotify.com/v1/tracks/2ibR1hb5ArUlwruwdVhYMu",FALSE,"Dooo It!","https://p.scdn.co/mp3-preview/e40b4056c7a8482f6a9fa5b9cc1c6055e2d7d143?cid=8101caddb7df4c9ca172f0d99bc2d009",1,"track","spotify:track:2ibR1hb5ArUlwruwdVhYMu","https://open.spotify.com/track/2ibR1hb5ArUlwruwdVhYMu","Miley Cyrus & Her Dead Petz","F#","minor","F# minor"
"Miley Cyrus","5YGY8feqx7naU7z4HrwZM6","6cfcdjtSR9ARnpnpwtEGaS","album","2015-08-30",2015,"day",0.325,0.661,2,-6.214,1,0.0372,0.575,1.95e-05,0.128,0.221,74.538,"4ErXnzMQsKwgzrVo7rlkA3","https://api.spotify.com/v1/audio-analysis/4ErXnzMQsKwgzrVo7rlkA3",4,1,292506,FALSE,"https://api.spotify.com/v1/tracks/4ErXnzMQsKwgzrVo7rlkA3",FALSE,"Karen Don't Be Sad","https://p.scdn.co/mp3-preview/4e8784af600c7070fd3d681355a45fc2b0b6fa72?cid=8101caddb7df4c9ca172f0d99bc2d009",2,"track","spotify:track:4ErXnzMQsKwgzrVo7rlkA3","https://open.spotify.com/track/4ErXnzMQsKwgzrVo7rlkA3","Miley Cyrus & Her Dead Petz","D","major","D major"
"Miley Cyrus","5YGY8feqx7naU7z4HrwZM6","6cfcdjtSR9ARnpnpwtEGaS","album","2015-08-30",2015,"day",0.297,0.473,4,-8.016,1,0.0309,0.167,0.0201,0.171,0.292,186.105,"6mj77VXJVfo0949oDI28Gu","https://api.spotify.com/v1/audio-analysis/6mj77VXJVfo0949oDI28Gu",4,1,316493,FALSE,"https://api.spotify.com/v1/tracks/6mj77VXJVfo0949oDI28Gu",FALSE,"The Floyd Song (Sunrise)","https://p.scdn.co/mp3-preview/37af7462a3f31f64d7ec1c06f49dbfe9f453b6d9?cid=8101caddb7df4c9ca172f0d99bc2d009",3,"track","spotify:track:6mj77VXJVfo0949oDI28Gu","https://open.spotify.com/track/6mj77VXJVfo0949oDI28Gu","Miley Cyrus & Her Dead Petz","E","major","E major"
"Miley Cyrus","5YGY8feqx7naU7z4HrwZM6","6cfcdjtSR9ARnpnpwtEGaS","album","2015-08-30",2015,"day",0.662,0.32,7,-12.017,1,0.0284,0.718,0.17,0.115,0.512,92.979,"3Xbx8phzhk7LiOneArQmGk","https://api.spotify.com/v1/audio-analysis/3Xbx8phzhk7LiOneArQmGk",4,1,208813,TRUE,"https://api.spotify.com/v1/tracks/3Xbx8phzhk7LiOneArQmGk",FALSE,"Something About Space Dude","https://p.scdn.co/mp3-preview/18759b1af8ea19072ca469e28eb61c26261594e8?cid=8101caddb7df4c9ca172f0d99bc2d009",4,"track","spotify:track:3Xbx8phzhk7LiOneArQmGk","https://open.spotify.com/track/3Xbx8phzhk7LiOneArQmGk","Miley Cyrus & Her Dead Petz","G","major","G major"
"Miley Cyrus","5YGY8feqx7naU7z4HrwZM6","6cfcdjtSR9ARnpnpwtEGaS","album","2015-08-30",2015,"day",0.521,0.649,4,-5.694,0,0.0367,0.00508,0,0.0494,0.224,81.036,"66huBJ9AKGOV4H4C71crGh","https://api.spotify.com/v1/audio-analysis/66huBJ9AKGOV4H4C71crGh",4,1,279786,TRUE,"https://api.spotify.com/v1/tracks/66huBJ9AKGOV4H4C71crGh",FALSE,"Space Bootz","https://p.scdn.co/mp3-preview/0391bbfcee711edfdda44dddcabb3e52fb168b68?cid=8101caddb7df4c9ca172f0d99bc2d009",5,"track","spotify:track:66huBJ9AKGOV4H4C71crGh","https://open.spotify.com/track/66huBJ9AKGOV4H4C71crGh","Miley Cyrus & Her Dead Petz","E","minor","E minor"
"Miley Cyrus","5YGY8feqx7naU7z4HrwZM6","6cfcdjtSR9ARnpnpwtEGaS","album","2015-08-30",2015,"day",0.87,0.678,0,-7.645,1,0.0323,0.521,0.00923,0.378,0.635,108.838,"046mU05ZfQ383gXwRK8K72","https://api.spotify.com/v1/audio-analysis/046mU05ZfQ383gXwRK8K72",4,1,50466,TRUE,"https://api.spotify.com/v1/tracks/046mU05ZfQ383gXwRK8K72",FALSE,"Fucking Fucked Up","https://p.scdn.co/mp3-preview/29d275029364a7178a4514219858485821a5c5b6?cid=8101caddb7df4c9ca172f0d99bc2d009",6,"track","spotify:track:046mU05ZfQ383gXwRK8K72","https://open.spotify.com/track/046mU05ZfQ383gXwRK8K72","Miley Cyrus & Her Dead Petz","C","major","C major"
"Miley Cyrus","5YGY8feqx7naU7z4HrwZM6","6cfcdjtSR9ARnpnpwtEGaS","album","2015-08-30",2015,"day",0.58,0.792,9,-5.94,1,0.0492,0.0159,0,0.0684,0.347,100.061,"2Zyl5qoictRPon7YmT4Cg0","https://api.spotify.com/v1/audio-analysis/2Zyl5qoictRPon7YmT4Cg0",4,1,272813,TRUE,"https://api.spotify.com/v1/tracks/2Zyl5qoictRPon7YmT4Cg0",FALSE,"BB Talk","https://p.scdn.co/mp3-preview/4d9f00711d9aea458e01e75812ac7a1d0d74a25f?cid=8101caddb7df4c9ca172f0d99bc2d009",7,"track","spotify:track:2Zyl5qoictRPon7YmT4Cg0","https://open.spotify.com/track/2Zyl5qoictRPon7YmT4Cg0","Miley Cyrus & Her Dead Petz","A","major","A major"
"Miley Cyrus","5YGY8feqx7naU7z4HrwZM6","6cfcdjtSR9ARnpnpwtEGaS","album","2015-08-30",2015,"day",0.508,0.449,6,-9.446,1,0.0378,0.164,0,0.172,0.399,103.381,"63b7f3i8UhoutDYJYJ2OpR","https://api.spotify.com/v1/audio-analysis/63b7f3i8UhoutDYJYJ2OpR",4,1,227546,TRUE,"https://api.spotify.com/v1/tracks/63b7f3i8UhoutDYJYJ2OpR",FALSE,"Fweaky","https://p.scdn.co/mp3-preview/20eb1064e0983552b1c15f2ebe2fa2ef5053efd9?cid=8101caddb7df4c9ca172f0d99bc2d009",8,"track","spotify:track:63b7f3i8UhoutDYJYJ2OpR","https://open.spotify.com/track/63b7f3i8UhoutDYJYJ2OpR","Miley Cyrus & Her Dead Petz","F#","major","F# major"
"Miley Cyrus","5YGY8feqx7naU7z4HrwZM6","6cfcdjtSR9ARnpnpwtEGaS","album","2015-08-30",2015,"day",0.755,0.586,1,-4.512,0,0.0286,0.00109,6.88e-05,0.0972,0.373,107.189,"0y47LQzhUT2NGZCqKHgZnS","https://api.spotify.com/v1/audio-analysis/0y47LQzhUT2NGZCqKHgZnS",4,1,221706,FALSE,"https://api.spotify.com/v1/tracks/0y47LQzhUT2NGZCqKHgZnS",FALSE,"Bang Me Box","https://p.scdn.co/mp3-preview/979a076ef02e57d72af9083c374f368d5586fc7e?cid=8101caddb7df4c9ca172f0d99bc2d009",9,"track","spotify:track:0y47LQzhUT2NGZCqKHgZnS","https://open.spotify.com/track/0y47LQzhUT2NGZCqKHgZnS","Miley Cyrus & Her Dead Petz","C#","minor","C# minor"
"Miley Cyrus","5YGY8feqx7naU7z4HrwZM6","6cfcdjtSR9ARnpnpwtEGaS","album","2015-08-30",2015,"day",0.423,0.725,11,-6.906,0,0.0821,0.0218,0.00132,0.122,0.104,191.71,"0eqY7wsVxA1KvnFUPeCr4s","https://api.spotify.com/v1/audio-analysis/0eqY7wsVxA1KvnFUPeCr4s",4,1,287106,TRUE,"https://api.spotify.com/v1/tracks/0eqY7wsVxA1KvnFUPeCr4s",FALSE,"Milky Milky Milk","https://p.scdn.co/mp3-preview/4805d3e8e2bb5cec6353256ba0db18a24bd6a835?cid=8101caddb7df4c9ca172f0d99bc2d009",10,"track","spotify:track:0eqY7wsVxA1KvnFUPeCr4s","https://open.spotify.com/track/0eqY7wsVxA1KvnFUPeCr4s","Miley Cyrus & Her Dead Petz","B","minor","B minor"
"Miley Cyrus","5YGY8feqx7naU7z4HrwZM6","6cfcdjtSR9ARnpnpwtEGaS","album","2015-08-30",2015,"day",0.44,0.652,6,-6.448,1,0.0638,0.00991,0.00102,0.0891,0.667,134.429,"4TKLQK5O2SVYMsYCJoIMD4","https://api.spotify.com/v1/audio-analysis/4TKLQK5O2SVYMsYCJoIMD4",4,1,301106,TRUE,"https://api.spotify.com/v1/tracks/4TKLQK5O2SVYMsYCJoIMD4",FALSE,"Slab of Butter (Scorpion) (feat. Sarah Barthel)","https://p.scdn.co/mp3-preview/47285dd2cd1db5aac37e49aae1b5c3d979acc970?cid=8101caddb7df4c9ca172f0d99bc2d009",11,"track","spotify:track:4TKLQK5O2SVYMsYCJoIMD4","https://open.spotify.com/track/4TKLQK5O2SVYMsYCJoIMD4","Miley Cyrus & Her Dead Petz","F#","major","F# major"
"Miley Cyrus","5YGY8feqx7naU7z4HrwZM6","6cfcdjtSR9ARnpnpwtEGaS","album","2015-08-30",2015,"day",0.766,0.581,9,-10.087,0,0.0584,0.00632,0.000472,0.298,0.655,131.987,"1HQnSuonOEwozJ9NhkRYEr","https://api.spotify.com/v1/audio-analysis/1HQnSuonOEwozJ9NhkRYEr",3,1,46506,FALSE,"https://api.spotify.com/v1/tracks/1HQnSuonOEwozJ9NhkRYEr",FALSE,"I'm So Drunk","https://p.scdn.co/mp3-preview/e324b67f3ae90ec3dcc13683a3447c5de83458b2?cid=8101caddb7df4c9ca172f0d99bc2d009",12,"track","spotify:track:1HQnSuonOEwozJ9NhkRYEr","https://open.spotify.com/track/1HQnSuonOEwozJ9NhkRYEr","Miley Cyrus & Her Dead Petz","A","minor","A minor"
"Miley Cyrus","5YGY8feqx7naU7z4HrwZM6","6cfcdjtSR9ARnpnpwtEGaS","album","2015-08-30",2015,"day",0.657,0.55,11,-7.934,1,0.114,0.0194,0,0.166,0.234,131.902,"1VUDNnNd2S0A8jBtPi03nY","https://api.spotify.com/v1/audio-analysis/1VUDNnNd2S0A8jBtPi03nY",4,1,194373,TRUE,"https://api.spotify.com/v1/tracks/1VUDNnNd2S0A8jBtPi03nY",FALSE,"I Forgive Yiew","https://p.scdn.co/mp3-preview/8a5aa7d4237352f448ff5975a855f933118257c3?cid=8101caddb7df4c9ca172f0d99bc2d009",13,"track","spotify:track:1VUDNnNd2S0A8jBtPi03nY","https://open.spotify.com/track/1VUDNnNd2S0A8jBtPi03nY","Miley Cyrus & Her Dead Petz","B","major","B major"
"Miley Cyrus","5YGY8feqx7naU7z4HrwZM6","6cfcdjtSR9ARnpnpwtEGaS","album","2015-08-30",2015,"day",0.557,0.645,2,-5.965,1,0.041,0.663,0.000136,0.137,0.14,149.534,"6PBraWJh0VQXFtlEVLFZUj","https://api.spotify.com/v1/audio-analysis/6PBraWJh0VQXFtlEVLFZUj",4,1,233266,FALSE,"https://api.spotify.com/v1/tracks/6PBraWJh0VQXFtlEVLFZUj",FALSE,"I Get So Scared","https://p.scdn.co/mp3-preview/1f410912e134c83f66337e74aa48eef0572c0951?cid=8101caddb7df4c9ca172f0d99bc2d009",14,"track","spotify:track:6PBraWJh0VQXFtlEVLFZUj","https://open.spotify.com/track/6PBraWJh0VQXFtlEVLFZUj","Miley Cyrus & Her Dead Petz","D","major","D major"
"Miley Cyrus","5YGY8feqx7naU7z4HrwZM6","6cfcdjtSR9ARnpnpwtEGaS","album","2015-08-30",2015,"day",0.667,0.451,11,-8.659,1,0.0565,0.269,2.83e-05,0.0928,0.202,89.995,"3zW8xAPCG5se4Zo1Ndjilt","https://api.spotify.com/v1/audio-analysis/3zW8xAPCG5se4Zo1Ndjilt",4,1,319106,FALSE,"https://api.spotify.com/v1/tracks/3zW8xAPCG5se4Zo1Ndjilt",FALSE,"Lighter","https://p.scdn.co/mp3-preview/7c0d630c6105520a22912496c2cabe094126c38a?cid=8101caddb7df4c9ca172f0d99bc2d009",15,"track","spotify:track:3zW8xAPCG5se4Zo1Ndjilt","https://open.spotify.com/track/3zW8xAPCG5se4Zo1Ndjilt","Miley Cyrus & Her Dead Petz","B","major","B major"
"Miley Cyrus","5YGY8feqx7naU7z4HrwZM6","6cfcdjtSR9ARnpnpwtEGaS","album","2015-08-30",2015,"day",0.622,0.386,6,-10.472,0,0.0284,0.256,3.15e-06,0.13,0.353,132.136,"6NhnZpaiFgnaPXOvYaNEFJ","https://api.spotify.com/v1/audio-analysis/6NhnZpaiFgnaPXOvYaNEFJ",4,1,305826,TRUE,"https://api.spotify.com/v1/tracks/6NhnZpaiFgnaPXOvYaNEFJ",FALSE,"Tangerine (feat. Big Sean)","https://p.scdn.co/mp3-preview/03d12ebfa7f3926a9b68617de2b55ae2c6ec8566?cid=8101caddb7df4c9ca172f0d99bc2d009",16,"track","spotify:track:6NhnZpaiFgnaPXOvYaNEFJ","https://open.spotify.com/track/6NhnZpaiFgnaPXOvYaNEFJ","Miley Cyrus & Her Dead Petz","F#","minor","F# minor"
"Miley Cyrus","5YGY8feqx7naU7z4HrwZM6","6cfcdjtSR9ARnpnpwtEGaS","album","2015-08-30",2015,"day",0.526,0.473,2,-11.613,1,0.0331,0.432,0.815,0.109,0.243,135.03,"0YrsTLjPflDBxr4LAKLJyf","https://api.spotify.com/v1/audio-analysis/0YrsTLjPflDBxr4LAKLJyf",4,1,352080,TRUE,"https://api.spotify.com/v1/tracks/0YrsTLjPflDBxr4LAKLJyf",FALSE,"Tiger Dreams (feat. Ariel Pink)","https://p.scdn.co/mp3-preview/0eaf42cce31d6b3757ce71de6b923ad3d1b22be1?cid=8101caddb7df4c9ca172f0d99bc2d009",17,"track","spotify:track:0YrsTLjPflDBxr4LAKLJyf","https://open.spotify.com/track/0YrsTLjPflDBxr4LAKLJyf","Miley Cyrus & Her Dead Petz","D","major","D major"
"Miley Cyrus","5YGY8feqx7naU7z4HrwZM6","6cfcdjtSR9ARnpnpwtEGaS","album","2015-08-30",2015,"day",0.626,0.56,3,-11.396,0,0.0344,0.128,0.532,0.189,0.552,149.967,"3TanrPFtNzqB4jbOVMAI9v","https://api.spotify.com/v1/audio-analysis/3TanrPFtNzqB4jbOVMAI9v",4,1,275440,TRUE,"https://api.spotify.com/v1/tracks/3TanrPFtNzqB4jbOVMAI9v",FALSE,"Evil is but a Shadow","https://p.scdn.co/mp3-preview/f88074c0383f286e090405142d3f7b4d8f64be64?cid=8101caddb7df4c9ca172f0d99bc2d009",18,"track","spotify:track:3TanrPFtNzqB4jbOVMAI9v","https://open.spotify.com/track/3TanrPFtNzqB4jbOVMAI9v","Miley Cyrus & Her Dead Petz","D#","minor","D# minor"
"Miley Cyrus","5YGY8feqx7naU7z4HrwZM6","6cfcdjtSR9ARnpnpwtEGaS","album","2015-08-30",2015,"day",0.491,0.31,0,-8.874,0,0.0253,0.159,0.0859,0.176,0.25,77.521,"1fF5bZsDX2vFsWAcohj440","https://api.spotify.com/v1/audio-analysis/1fF5bZsDX2vFsWAcohj440",4,1,333173,FALSE,"https://api.spotify.com/v1/tracks/1fF5bZsDX2vFsWAcohj440",FALSE,"Cyrus Skies","https://p.scdn.co/mp3-preview/dd4ec9668f8a74e99c34d18c9b9fc94758a7655b?cid=8101caddb7df4c9ca172f0d99bc2d009",19,"track","spotify:track:1fF5bZsDX2vFsWAcohj440","https://open.spotify.com/track/1fF5bZsDX2vFsWAcohj440","Miley Cyrus & Her Dead Petz","C","minor","C minor"
"Miley Cyrus","5YGY8feqx7naU7z4HrwZM6","6cfcdjtSR9ARnpnpwtEGaS","album","2015-08-30",2015,"day",0.481,0.827,11,-6.745,0,0.0411,0.000645,7.04e-06,0.641,0.398,102.974,"0vRBqL6C2KIhpuAEbXdHSF","https://api.spotify.com/v1/audio-analysis/0vRBqL6C2KIhpuAEbXdHSF",4,1,239600,FALSE,"https://api.spotify.com/v1/tracks/0vRBqL6C2KIhpuAEbXdHSF",FALSE,"1 Sun","https://p.scdn.co/mp3-preview/5f580946f2990ef0a22857559b5d72e64878cc69?cid=8101caddb7df4c9ca172f0d99bc2d009",20,"track","spotify:track:0vRBqL6C2KIhpuAEbXdHSF","https://open.spotify.com/track/0vRBqL6C2KIhpuAEbXdHSF","Miley Cyrus & Her Dead Petz","B","minor","B minor"
"Miley Cyrus","5YGY8feqx7naU7z4HrwZM6","6cfcdjtSR9ARnpnpwtEGaS","album","2015-08-30",2015,"day",0.246,0.192,1,-11.104,1,0.0364,0.978,0.923,0.115,0.032,60.12,"78zL2RIYaIyV7wT65ntOrg","https://api.spotify.com/v1/audio-analysis/78zL2RIYaIyV7wT65ntOrg",4,1,129346,FALSE,"https://api.spotify.com/v1/tracks/78zL2RIYaIyV7wT65ntOrg",FALSE,"Miley Tibetan Bowlzzz","https://p.scdn.co/mp3-preview/539e1cb393b730f5765d8ff4cf799838375f7b5a?cid=8101caddb7df4c9ca172f0d99bc2d009",21,"track","spotify:track:78zL2RIYaIyV7wT65ntOrg","https://open.spotify.com/track/78zL2RIYaIyV7wT65ntOrg","Miley Cyrus & Her Dead Petz","C#","major","C# major"
"Miley Cyrus","5YGY8feqx7naU7z4HrwZM6","6cfcdjtSR9ARnpnpwtEGaS","album","2015-08-30",2015,"day",0.61,0.0863,9,-14.606,0,0.0594,0.773,0,0.0715,0.382,72.101,"1x0LslkzIsV6TorreiDZLi","https://api.spotify.com/v1/audio-analysis/1x0LslkzIsV6TorreiDZLi",4,1,210240,FALSE,"https://api.spotify.com/v1/tracks/1x0LslkzIsV6TorreiDZLi",FALSE,"Pablow The Blowfish","https://p.scdn.co/mp3-preview/aba301b8b252e6fc452cfd4a1f39a4589ebd35f4?cid=8101caddb7df4c9ca172f0d99bc2d009",22,"track","spotify:track:1x0LslkzIsV6TorreiDZLi","https://open.spotify.com/track/1x0LslkzIsV6TorreiDZLi","Miley Cyrus & Her Dead Petz","A","minor","A minor"
